,Date,username,Sentiment,Poll,Start Date,End Date,Sample,MoE,Biden (D),Trump (R),Spread
5148,2020-04-24,jimmeeks13,0.075,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5149,2020-04-24,terreece,-0.005,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5150,2020-04-24,conscience843,-0.1,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5151,2020-04-24,afraalmansour,0.4,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5152,2020-04-24,revkollektiv,-0.11199999999999999,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5153,2020-04-24,dawn_ritchie,-0.27899999999999997,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5154,2020-04-24,bubba98469081,0.2,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5155,2020-04-24,67stasha,0.20600000000000002,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5156,2020-04-24,andyobotsr,-0.133,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5157,2020-04-24,karenriden,0.21899999999999997,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5158,2020-04-24,tealovingbeauty,0.16899999999999998,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5159,2020-04-24,imstephaniealva,0.16699999999999998,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5160,2020-04-24,naveenkumar2498,0.5,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5161,2020-04-24,tzimnewman,0.26899999999999996,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5162,2020-04-24,theodora500ad,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5163,2020-04-24,hardsphere,-0.12,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5164,2020-04-24,washingtonpost,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5165,2020-04-24,washingtonpost,-0.375,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5166,2020-04-24,washingtonpost,-0.038,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5167,2020-04-24,washingtonpost,0.16699999999999998,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5168,2020-04-24,washingtonpost,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5169,2020-04-24,washingtonpost,0.6,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5170,2020-04-24,washingtonpost,-0.3,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5171,2020-04-24,washingtonpost,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5172,2020-04-24,washingtonpost,-0.16699999999999998,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5173,2020-04-24,washingtonpost,-0.1,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5174,2020-04-24,washingtonpost,-0.4,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5175,2020-04-24,nytimes,0.091,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5176,2020-04-24,washingtonpost,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5177,2020-04-24,washingtonpost,-0.375,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5178,2020-04-24,washingtonpost,-0.038,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5179,2020-04-24,washingtonpost,0.16699999999999998,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5180,2020-04-24,washingtonpost,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5181,2020-04-24,washingtonpost,0.6,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5182,2020-04-24,washingtonpost,-0.3,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5183,2020-04-24,washingtonpost,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5184,2020-04-24,washingtonpost,-0.16699999999999998,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5185,2020-04-24,washingtonpost,-0.1,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5186,2020-04-24,washingtonpost,-0.4,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5187,2020-04-25,fadojoe,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5188,2020-04-25,siempreseattle,0.25,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5189,2020-04-25,patrick_laff,-0.077,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5190,2020-04-25,joelyoshonis,0.2,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5191,2020-04-25,zaawarejaz,0.042,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5192,2020-04-25,chriissaaayyyy,-0.667,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5193,2020-04-25,r2d2ceibeno,-0.5,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5194,2020-04-25,chvanhoutven,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5195,2020-04-25,behrozmaihani,0.27899999999999997,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5196,2020-04-25,wayneki51300693,-0.057999999999999996,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5197,2020-04-25,russell_arch,-0.2,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5198,2020-04-25,realxiaolan,0.195,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5199,2020-04-25,fadojoe,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5200,2020-04-25,realxiaolan,0.195,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5201,2020-04-25,yakubuhalidu,0.3,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5202,2020-04-25,tambahterang,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5203,2020-04-25,wildbrick,-0.1,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5204,2020-04-25,samuelsgraham,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5205,2020-04-25,blindingcloud,-0.133,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5206,2020-04-25,perrelli_day,-1.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5207,2020-04-25,fufubar1,0.049,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5208,2020-04-25,author_mhi,0.062,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5209,2020-04-25,icecoldant,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5210,2020-04-25,vicksiern,-0.5,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5211,2020-04-25,farrocklori,0.05,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5212,2020-04-25,fadojoe,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5213,2020-04-25,jamesedwardgar3,0.45,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5214,2020-04-25,coachcamxxx,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5215,2020-04-25,naptimeissacred,0.214,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5216,2020-04-25,marcellastovik,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5217,2020-04-25,msgrannysmithxx,0.249,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5218,2020-04-25,equity06961592,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5219,2020-04-25,datnurse,0.2,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5220,2020-04-25,danielrayduran,0.25,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5221,2020-04-25,samrobersonjr,-0.034,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5222,2020-04-25,_daniel_samano,-0.078,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5223,2020-04-25,mattcsully,-0.07,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5224,2020-04-25,billstamets,0.067,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5225,2020-04-25,capradionews,0.179,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5226,2020-04-25,wabenews,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5227,2020-04-25,villageparrot,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5228,2020-04-25,susanschorn,0.147,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5229,2020-04-25,tfwilhelmsen,0.049,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5230,2020-04-25,mytweetology,0.293,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5231,2020-04-25,american912,-0.195,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5232,2020-04-25,mytweetology,0.293,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5233,2020-04-25,mytweetology,0.293,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5234,2020-04-25,rdrac0,0.475,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5235,2020-04-25,rickrow,0.5,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5236,2020-04-25,vjacqueline66,-0.483,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5237,2020-04-25,cpbmedia,0.136,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5238,2020-04-25,eklocyrag,0.23800000000000002,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5239,2020-04-25,avacummins2,0.6,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5240,2020-04-25,seanher68522558,0.16699999999999998,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5241,2020-04-25,balowsuccess,0.384,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5242,2020-04-25,charleyjo999,-0.192,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5243,2020-04-25,realxiaolan,0.195,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5244,2020-04-25,davidch34930872,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5245,2020-04-25,stephenrodak2,-0.2,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5246,2020-04-25,ironhorsecowbo5,0.136,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5247,2020-04-25,villiyappan,0.5,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5248,2020-04-25,bobsmotorworks,-0.35,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5249,2020-04-25,denniskey331,0.14400000000000002,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5250,2020-04-25,abhisheksunilg3,0.057999999999999996,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5251,2020-04-25,deejaylunchbox,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5252,2020-04-25,rominag81779894,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5253,2020-04-25,nygovcuomo,0.057,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5254,2020-04-25,washingtonpost,0.25,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5255,2020-04-25,washingtonpost,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5256,2020-04-25,washingtonpost,0.068,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5257,2020-04-25,washingtonpost,-0.038,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5258,2020-04-25,nygovcuomo,0.057,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5259,2020-04-25,nytimes,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5260,2020-04-25,nytimes,-0.16699999999999998,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5261,2020-04-25,nytimes,0.136,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5262,2020-04-25,nytimes,0.091,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5263,2020-04-25,washingtonpost,0.25,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5264,2020-04-25,washingtonpost,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5265,2020-04-25,washingtonpost,0.068,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5266,2020-04-25,washingtonpost,-0.038,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5267,2020-04-26,kellyke83344378,0.25,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5268,2020-04-26,greenbacks56,0.044000000000000004,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5269,2020-04-26,grip2013,0.33299999999999996,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5270,2020-04-26,crafternut,-0.18899999999999997,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5271,2020-04-26,collegevine,0.16,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5272,2020-04-26,patrick_laff,-0.043,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5273,2020-04-26,gemdata,0.184,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5274,2020-04-26,justimi,0.043,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5275,2020-04-26,orlando01miran1,0.2,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5276,2020-04-26,haydenh42687441,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5277,2020-04-26,exposingalec,-0.05,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5278,2020-04-26,acipollo,-0.75,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5279,2020-04-26,turtlefren,-0.073,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5280,2020-04-26,dptraynor,-0.4,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5281,2020-04-26,realclelland,-0.125,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5282,2020-04-26,sallylawry,-0.5,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5283,2020-04-26,gramts1,0.136,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5284,2020-04-26,truthmatters18,-0.633,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5285,2020-04-26,timmywilburn1,-0.25,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5286,2020-04-26,thelittlelotus,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5287,2020-04-26,wearethe65m,-0.09300000000000001,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5288,2020-04-26,skiguynyc72,0.067,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5289,2020-04-26,jor689,0.001,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5290,2020-04-26,libertybellskp,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5291,2020-04-26,rg28008312,-0.1,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5292,2020-04-26,jackandjillinc,0.396,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5293,2020-04-26,immortalegg,0.18,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5294,2020-04-26,4eaglesfreedom,0.171,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5295,2020-04-26,sickoftrash63,-0.06,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5296,2020-04-26,ktkylethomas,0.188,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5297,2020-04-26,chiquitaplatan1,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5298,2020-04-26,stepheng14,-0.078,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5299,2020-04-26,the_resistor,-0.14300000000000002,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5300,2020-04-26,schiffless,0.285,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5301,2020-04-26,artisticmed,-0.16699999999999998,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5302,2020-04-26,realityhammer,-0.2,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5303,2020-04-26,thetonylegg,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5304,2020-04-26,wabenews,0.068,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5305,2020-04-26,qjames,-0.292,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5306,2020-04-26,commodory,-0.233,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5307,2020-04-26,doloresvanryn,0.16,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5308,2020-04-26,john_fortoronto,0.1,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5309,2020-04-26,dreapizziconi,-0.03,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5310,2020-04-26,mclanea,0.162,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5311,2020-04-26,kleanique_h_p,-0.312,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5312,2020-04-26,madagaskaiii,0.124,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5313,2020-04-26,mollyremesmore,-0.121,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5314,2020-04-26,sujata_padhy,0.4,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5315,2020-04-26,delordemperor,0.006999999999999999,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5316,2020-04-26,gtnewsnetwork,-0.1,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5317,2020-04-26,the_talltyson,0.15,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5318,2020-04-26,tindle,0.05,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5319,2020-04-26,angelieastark,-0.508,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5320,2020-04-26,grantwhitetz,-0.1,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5321,2020-04-26,outnow45,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5322,2020-04-26,neilgodwin3,0.125,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5323,2020-04-26,terrenc43516485,-0.1,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5324,2020-04-26,josephchuks8383,0.033,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5325,2020-04-26,pnagovph,0.318,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5326,2020-04-26,jhadethedon,0.031,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5327,2020-04-26,kuraphlau03,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5328,2020-04-26,nygovcuomo,0.22699999999999998,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5329,2020-04-26,washingtonpost,-0.067,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5330,2020-04-26,washingtonpost,-0.16699999999999998,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5331,2020-04-26,washingtonpost,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5332,2020-04-26,washingtonpost,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5333,2020-04-26,washingtonpost,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5334,2020-04-26,washingtonpost,0.0,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5335,2020-04-26,washingtonpost,0.068,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5336,2020-04-26,nygovcuomo,0.22699999999999998,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5337,2020-04-26,nytimes,-0.057999999999999996,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
5338,2020-04-26,washingtonpost,-0.067,USA Today/SuffolkUSA Today,2020-04-21,4/25/20,1000 RV,3,50.0,40.0,Biden +10
